id,minute,result,X,Y,xG,player_id,situation,shotType,lastAction
392929,63,SavedShot,0.909000015,0.492999992,0.511185706,468,OpenPlay,LeftFoot,Cross
402661,11,SavedShot,0.750999985,0.617000008,0.019233564,4381,OpenPlay,RightFoot,Pass
412594,31,SavedShot,0.875999985,0.577999992,0.369197369,8720,OpenPlay,LeftFoot,None
395734,14,SavedShot,0.820999985,0.510999985,0.083139777,2381,OpenPlay,LeftFoot,Pass
380708,65,MissedShots,0.874000015,0.318999996,0.054822553,750,OpenPlay,RightFoot,Pass
409777,54,SavedShot,0.908000031,0.535999985,0.101478726,8026,OpenPlay,LeftFoot,HeadPass
416152,39,SavedShot,0.88,0.569000015,0.370938897,6854,OpenPlay,RightFoot,None
388091,43,MissedShots,0.750999985,0.352000008,0.013865693,5656,OpenPlay,LeftFoot,TakeOn
424019,79,BlockedShot,0.823000031,0.457000008,0.07163763,1738,OpenPlay,LeftFoot,Pass
416156,47,MissedShots,0.943000031,0.484000015,0.126788512,6854,FromCorner,Head,Cross
412592,25,BlockedShot,0.88,0.477999992,0.084466085,2163,FromCorner,RightFoot,None
412615,93,SavedShot,0.736999969,0.545999985,0.024212776,2381,OpenPlay,LeftFoot,Pass
404038,59,BlockedShot,0.960999985,0.542000008,0.132179871,8717,FromCorner,Head,Cross
419848,75,MissedShots,0.878000031,0.387999992,0.107958563,8720,OpenPlay,LeftFoot,LayOff
406905,4,Goal,0.933000031,0.48,0.462684423,5612,FromCorner,LeftFoot,Pass
406910,17,SavedShot,0.769000015,0.350999985,0.029046996,5612,OpenPlay,RightFoot,BallTouch
424010,63,SavedShot,0.81,0.534000015,0.046002652,1750,OpenPlay,RightFoot,BallRecovery
388087,37,BlockedShot,0.805999985,0.502999992,0.055050973,8718,OpenPlay,LeftFoot,Pass
385582,92,MissedShots,0.854000015,0.6,0.049631994,8720,OpenPlay,RightFoot,None
419841,54,MissedShots,0.875,0.684000015,0.047536083,453,OpenPlay,LeftFoot,Pass
382941,73,BlockedShot,0.888000031,0.759000015,0.038522072,6382,OpenPlay,LeftFoot,Pass
419833,24,Goal,0.883000031,0.455,0.407306373,453,OpenPlay,RightFoot,Pass
424009,57,BlockedShot,0.901999969,0.497000008,0.120561875,8716,FromCorner,RightFoot,Rebound
380705,58,Goal,0.961999969,0.53,0.606784463,2381,FromCorner,RightFoot,None
391313,10,BlockedShot,0.850999985,0.53,0.061021626,1776,OpenPlay,LeftFoot,None
388075,9,MissedShots,0.795999985,0.28,0.017723849,2446,OpenPlay,RightFoot,None
380702,45,BlockedShot,0.923000031,0.417999992,0.086459503,822,OpenPlay,LeftFoot,Cross
416159,59,MissedShots,0.975999985,0.442999992,0.610106885,3428,FromCorner,RightFoot,Rebound
406904,2,MissedShots,0.939000015,0.6,0.050684247,1685,FromCorner,Head,Cross
412586,7,SavedShot,0.806999969,0.452000008,0.05321601,8718,OpenPlay,LeftFoot,Pass
399021,26,BlockedShot,0.84,0.369000015,0.103212513,7298,OpenPlay,RightFoot,TakeOn
417821,62,BlockedShot,0.844000015,0.699000015,0.03163255,3428,OpenPlay,LeftFoot,Chipped
406911,18,MissedShots,0.855999985,0.715,0.027340544,8718,OpenPlay,RightFoot,Pass
377540,73,SavedShot,0.915,0.688000031,0.078298472,8722,OpenPlay,LeftFoot,Pass
399023,49,MissedShots,0.895,0.302999992,0.043624751,8720,OpenPlay,LeftFoot,BallTouch
392905,10,BlockedShot,0.763000031,0.350999985,0.020228608,4381,OpenPlay,RightFoot,Pass
419827,6,SavedShot,0.895999985,0.632999992,0.089420661,822,OpenPlay,LeftFoot,Pass
380713,73,BlockedShot,0.875,0.696999969,0.049565297,6055,OpenPlay,LeftFoot,Pass
406373,72,SavedShot,0.739000015,0.617000008,0.014666456,843,OpenPlay,RightFoot,BlockedPass
417814,39,MissedShots,0.906999969,0.542999992,0.099565074,5560,SetPiece,Head,Cross
395736,27,MissedShots,0.705,0.46,0.0095647,4381,SetPiece,RightFoot,None
392918,34,SavedShot,0.884000015,0.472999992,0.054448627,2381,OpenPlay,Head,Cross
402675,61,SavedShot,0.815999985,0.55,0.051512789,4381,OpenPlay,LeftFoot,Pass
380696,20,MissedShots,0.900999985,0.520999985,0.021684961,2498,FromCorner,Head,Aerial
416160,68,SavedShot,0.970999985,0.565,0.403052479,8720,OpenPlay,LeftFoot,TakeOn
412588,22,BlockedShot,0.776999969,0.364000015,0.01803994,7710,FromCorner,RightFoot,None
416147,26,MissedShots,0.954000015,0.627000008,0.021579163,771,FromCorner,Head,Cross
419838,51,BlockedShot,0.916999969,0.57,0.037644044,645,OpenPlay,Head,Aerial
392925,52,MissedShots,0.694000015,0.377000008,0.015791299,8026,OpenPlay,LeftFoot,Pass
424015,72,MissedShots,0.906999969,0.565,0.080972753,1738,SetPiece,Head,Cross
417822,74,SavedShot,0.920999985,0.325,0.094681479,4381,OpenPlay,LeftFoot,Pass
423994,5,BlockedShot,0.869000015,0.544000015,0.089360416,4476,OpenPlay,LeftFoot,BallTouch
406908,12,SavedShot,0.801999969,0.277000008,0.028990768,5612,OpenPlay,LeftFoot,BallRecovery
406380,90,MissedShots,0.865,0.537999992,0.108431906,2164,OpenPlay,RightFoot,Chipped
388097,74,MissedShots,0.746999969,0.375999985,0.053001542,204,DirectFreekick,LeftFoot,Standard
409772,38,SavedShot,0.735999985,0.515,0.02298294,7768,OpenPlay,RightFoot,Pass
424013,67,MissedShots,0.861999969,0.522000008,0.096163854,6651,OpenPlay,RightFoot,Pass
416164,78,BlockedShot,0.894000015,0.367000008,0.093501374,1250,OpenPlay,LeftFoot,BallRecovery
404034,51,Goal,0.88,0.522000008,0.366579622,822,OpenPlay,LeftFoot,Rebound
395753,72,SavedShot,0.901999969,0.332000008,0.05837746,4422,OpenPlay,RightFoot,HeadPass
399022,48,MissedShots,0.856999969,0.360999985,0.082534112,3621,OpenPlay,RightFoot,Pass
377541,73,SavedShot,0.819000015,0.5,0.058001,1014,OpenPlay,RightFoot,Rebound
404032,49,BlockedShot,0.893000031,0.345,0.069083162,672,OpenPlay,RightFoot,Pass
380704,57,BlockedShot,0.948000031,0.678000031,0.063339189,2381,OpenPlay,LeftFoot,Pass
385567,20,SavedShot,0.925999985,0.404000015,0.084234387,755,OpenPlay,Head,Cross
391312,9,SavedShot,0.909000015,0.52,0.045341216,6144,OpenPlay,Head,HeadPass
388080,23,MissedShots,0.715,0.663000031,0.035836879,2446,DirectFreekick,RightFoot,Standard
395738,30,BlockedShot,0.9,0.517999992,0.419841617,8720,OpenPlay,LeftFoot,Pass
404027,24,MissedShots,0.76,0.455,0.071543634,8026,DirectFreekick,LeftFoot,Standard
388099,78,ShotOnPost,0.82,0.36,0.038525954,2381,OpenPlay,LeftFoot,Pass
382928,4,SavedShot,0.861999969,0.482000008,0.042367648,822,SetPiece,Head,Chipped
402673,51,BlockedShot,0.785,0.671999969,0.019395918,8718,OpenPlay,RightFoot,Pass
402667,28,SavedShot,0.818000031,0.285,0.036051329,714,OpenPlay,RightFoot,BallRecovery
395747,53,SavedShot,0.765,0.472000008,0.027113954,1652,OpenPlay,LeftFoot,Pass
419837,41,Goal,0.963000031,0.525999985,0.668828309,822,OpenPlay,LeftFoot,Pass
409771,32,BlockedShot,0.784000015,0.587000008,0.032347776,782,OpenPlay,LeftFoot,Pass
392907,15,MissedShots,0.903000031,0.527000008,0.095106974,4381,OpenPlay,Head,Cross
416158,59,BlockedShot,0.914000015,0.5,0.03851974,822,FromCorner,Head,Aerial
391342,90,SavedShot,0.945999985,0.485,0.071792193,2381,OpenPlay,Head,Aerial
416169,91,SavedShot,0.855999985,0.45,0.097371019,966,OpenPlay,RightFoot,Pass
392913,25,MissedShots,0.955,0.59,0.049630798,468,OpenPlay,Head,Aerial
424004,53,BlockedShot,0.858000031,0.497000008,0.07232257,1737,OpenPlay,RightFoot,Dispossessed
377528,34,Goal,0.885,0.5,0.761168838,773,Penalty,RightFoot,Standard
395743,44,MissedShots,0.935,0.487000008,0.465547889,2381,OpenPlay,Head,Cross
377526,21,BlockedShot,0.740999985,0.614000015,0.015754376,6434,OpenPlay,RightFoot,BallRecovery
412598,46,Goal,0.973000031,0.547999992,0.621184587,7714,OpenPlay,RightFoot,None
392910,21,MissedShots,0.878000031,0.614000015,0.069717109,8026,OpenPlay,LeftFoot,None
391318,22,BlockedShot,0.779000015,0.708000031,0.011419347,3585,OpenPlay,RightFoot,Chipped
385575,68,SavedShot,0.820999985,0.651999969,0.050903123,6681,OpenPlay,RightFoot,Pass
402679,71,ShotOnPost,0.94,0.45,0.057521619,822,OpenPlay,Head,Aerial
409782,65,BlockedShot,0.939000015,0.627000008,0.077768639,8026,OpenPlay,LeftFoot,None
380699,36,SavedShot,0.965,0.572999992,0.507720113,8718,OpenPlay,RightFoot,Pass
406917,40,SavedShot,0.875,0.409000015,0.025194826,8716,SetPiece,Head,Cross
417817,50,BlockedShot,0.874000015,0.639000015,0.077496588,1228,OpenPlay,LeftFoot,Pass
424001,47,MissedShots,0.760999985,0.740999985,0.009926818,4476,OpenPlay,RightFoot,Pass
399019,16,Goal,0.974000015,0.552999992,0.696090519,3621,OpenPlay,RightFoot,Pass
388078,18,BlockedShot,0.766999969,0.634000015,0.019301269,8718,OpenPlay,RightFoot,None
388093,63,SavedShot,0.815,0.609000015,0.042681944,8718,OpenPlay,LeftFoot,None
409786,86,SavedShot,0.853000031,0.57,0.092893749,6456,OpenPlay,RightFoot,Pass
419850,82,MissedShots,0.771999969,0.569000015,0.036390506,4381,OpenPlay,RightFoot,Pass
380687,1,MissedShots,0.783000031,0.649000015,0.027204651,618,OpenPlay,RightFoot,Pass
406375,77,Goal,0.856999969,0.512000008,0.138864368,8718,OpenPlay,LeftFoot,Pass
412595,34,MissedShots,0.726999969,0.452000008,0.014510788,8719,FromCorner,RightFoot,None
395742,39,SavedShot,0.868000031,0.313999996,0.060305469,8026,OpenPlay,LeftFoot,None
406909,13,BlockedShot,0.928000031,0.547999992,0.044146445,1024,FromCorner,Head,Aerial
388079,18,MissedShots,0.740999985,0.605,0.015292962,8720,OpenPlay,RightFoot,None
391336,73,MissedShots,0.87,0.344000015,0.066933244,1776,OpenPlay,LeftFoot,Pass
406358,7,SavedShot,0.859000015,0.569000015,0.311254948,8456,OpenPlay,RightFoot,TakeOn
419853,91,MissedShots,0.818000031,0.665999985,0.023372386,644,OpenPlay,LeftFoot,Pass
412596,41,MissedShots,0.749000015,0.324000015,0.021428749,1014,OpenPlay,LeftFoot,Pass
388106,94,MissedShots,0.890999985,0.51,0.075840935,2381,OpenPlay,Head,Cross
412599,49,SavedShot,0.865999985,0.509000015,0.026315447,1014,OpenPlay,Head,Cross
404042,70,SavedShot,0.751999969,0.635999985,0.020618618,8718,OpenPlay,RightFoot,Pass
391311,5,Goal,0.885,0.5,0.761168838,4381,Penalty,RightFoot,Standard
412587,11,Goal,0.968000031,0.532999992,0.681634188,8720,OpenPlay,RightFoot,Pass
377537,66,Goal,0.943000031,0.555,0.078234486,773,OpenPlay,Head,Aerial
380719,85,SavedShot,0.88,0.648000031,0.232999012,822,OpenPlay,LeftFoot,Pass
412585,7,SavedShot,0.726999969,0.532999992,0.016435616,8719,OpenPlay,RightFoot,BallRecovery
416148,27,MissedShots,0.870999985,0.5,0.023642955,822,OpenPlay,Head,Aerial
380709,66,MissedShots,0.811999969,0.475,0.060558252,750,OpenPlay,LeftFoot,Pass
391315,17,MissedShots,0.849000015,0.537000008,0.070473373,2381,OpenPlay,LeftFoot,Cross
391320,27,SavedShot,0.905,0.33,0.063021623,2381,OpenPlay,LeftFoot,TakeOn
395735,24,MissedShots,0.698000031,0.48,0.017003793,4381,OpenPlay,RightFoot,Pass
402677,61,SavedShot,0.843000031,0.589000015,0.020323437,8720,OpenPlay,LeftFoot,Aerial
391341,87,ShotOnPost,0.93,0.369000015,0.222494945,6892,OpenPlay,Head,Cross
382937,46,SavedShot,0.866999969,0.452000008,0.338697821,8291,OpenPlay,RightFoot,Pass
392932,72,MissedShots,0.724000015,0.602999992,0.014295639,6062,OpenPlay,RightFoot,Pass
380686,0,BlockedShot,0.73,0.475,0.015635438,638,OpenPlay,RightFoot,Pass
409775,48,SavedShot,0.82,0.714000015,0.029119512,1014,OpenPlay,RightFoot,Chipped
395754,81,MissedShots,0.965999985,0.607999992,0.085026085,844,OpenPlay,LeftFoot,Chipped
406922,74,MissedShots,0.724000015,0.497000008,0.014441449,4381,FromCorner,RightFoot,None
388096,72,MissedShots,0.925,0.504000015,0.132312551,822,OpenPlay,Head,Cross
391317,20,MissedShots,0.769000015,0.442000008,0.021712182,1776,OpenPlay,LeftFoot,Pass
404029,38,MissedShots,0.959000015,0.524000015,0.587719798,8717,SetPiece,Head,Cross
419847,72,MissedShots,0.88,0.296000004,0.060312521,8720,OpenPlay,LeftFoot,Pass
392922,40,BlockedShot,0.745999985,0.475999985,0.014134143,8718,OpenPlay,RightFoot,HeadPass
392934,82,BlockedShot,0.853000031,0.525,0.10642349,8026,OpenPlay,LeftFoot,Pass
377543,74,MissedShots,0.89,0.693000031,0.042197324,8720,OpenPlay,LeftFoot,Pass
419834,27,SavedShot,0.866999969,0.718000031,0.035005651,8720,OpenPlay,RightFoot,Pass
399027,64,SavedShot,0.93,0.327999992,0.065275297,1014,OpenPlay,RightFoot,Pass
382934,36,MissedShots,0.906999969,0.480999985,0.106433183,822,OpenPlay,LeftFoot,Cross
385568,20,Goal,0.935999985,0.477999992,0.592385471,5956,OpenPlay,LeftFoot,Rebound
377527,25,SavedShot,0.91,0.464000015,0.07323657,6273,FromCorner,Head,Cross
404028,35,SavedShot,0.763000031,0.520999985,0.028135827,672,OpenPlay,RightFoot,Pass
399024,61,MissedShots,0.843000031,0.457000008,0.088480465,7698,OpenPlay,LeftFoot,Pass
402665,19,SavedShot,0.893000031,0.487000008,0.09678632,822,OpenPlay,LeftFoot,Chipped
391323,39,SavedShot,0.916999969,0.449000015,0.108558357,822,SetPiece,Head,Cross
391325,46,MissedShots,0.851999969,0.495999985,0.096499473,822,OpenPlay,LeftFoot,Pass
424012,66,BlockedShot,0.876999969,0.557999992,0.12220329,2164,OpenPlay,RightFoot,Chipped
419849,76,SavedShot,0.954000015,0.650999985,0.275787503,644,OpenPlay,LeftFoot,Pass
402676,61,SavedShot,0.968000031,0.415999985,0.451194644,8026,OpenPlay,RightFoot,Rebound
388098,75,MissedShots,0.731999969,0.375999985,0.017848324,2381,OpenPlay,LeftFoot,Pass
395757,91,BlockedShot,0.779000015,0.382000008,0.019205911,1652,FromCorner,RightFoot,None
392927,60,Goal,0.880999985,0.555,0.035585396,2381,OpenPlay,Head,Cross
395755,86,SavedShot,0.908000031,0.317999992,0.057374388,4422,OpenPlay,RightFoot,Pass
402664,18,ShotOnPost,0.789000015,0.614000015,0.010658099,8722,FromCorner,LeftFoot,Chipped
392936,87,BlockedShot,0.856999969,0.434000015,0.012716338,6062,FromCorner,Head,Aerial
392917,33,MissedShots,0.884000015,0.565999985,0.049338493,8026,OpenPlay,Head,Cross
377544,86,BlockedShot,0.753000031,0.409000015,0.061040875,8720,DirectFreekick,LeftFoot,Standard
377542,74,SavedShot,0.833000031,0.474000015,0.053350117,773,OpenPlay,RightFoot,None
423999,32,MissedShots,0.811999969,0.582000008,0.050372854,4476,OpenPlay,RightFoot,Pass
409785,77,SavedShot,0.9,0.465999985,0.058024649,2381,FromCorner,Head,Cross
424000,41,Goal,0.731999969,0.749000015,0.032481834,8719,DirectFreekick,RightFoot,Standard
392911,23,MissedShots,0.775999985,0.555,0.024747308,4381,SetPiece,RightFoot,Pass
380714,79,BlockedShot,0.84,0.537000008,0.076575361,447,OpenPlay,RightFoot,Pass
406357,4,MissedShots,0.911999969,0.487000008,0.342414528,111,SetPiece,Head,Cross
385572,47,Goal,0.724000015,0.805999985,0.011668937,8718,FromCorner,RightFoot,Pass
409780,61,MissedShots,0.888000031,0.624000015,0.094576292,782,OpenPlay,LeftFoot,Pass
416142,12,MissedShots,0.879000015,0.585999985,0.196230605,822,SetPiece,LeftFoot,Cross
382927,3,MissedShots,0.859000015,0.395,0.039757971,822,FromCorner,LeftFoot,Pass
404024,12,BlockedShot,0.723000031,0.34,0.016295329,672,OpenPlay,RightFoot,Pass
385564,1,Goal,0.9,0.525,0.413266391,6681,OpenPlay,RightFoot,Pass
377539,69,MissedShots,0.878000031,0.525,0.046835832,773,OpenPlay,Head,Cross
388089,40,MissedShots,0.856999969,0.542999992,0.098097146,4381,OpenPlay,LeftFoot,Pass
380706,63,SavedShot,0.77,0.651999969,0.017163582,8719,OpenPlay,RightFoot,Pass
417823,74,SavedShot,0.726999969,0.272000008,0.00918085,8716,OpenPlay,RightFoot,LayOff
404026,21,MissedShots,0.861999969,0.392000008,0.527279139,822,OpenPlay,LeftFoot,BallRecovery
382942,79,MissedShots,0.918000031,0.537000008,0.088869154,2164,OpenPlay,Head,Cross
388086,33,MissedShots,0.88,0.422000008,0.081384294,8718,OpenPlay,RightFoot,Rebound
412610,63,BlockedShot,0.901999969,0.629000015,0.081112884,9205,OpenPlay,RightFoot,Pass
391338,76,SavedShot,0.929000015,0.567000008,0.273278475,6892,SetPiece,Head,Cross
380695,20,BlockedShot,0.935999985,0.671999969,0.091948248,447,OpenPlay,LeftFoot,Pass
417816,45,MissedShots,0.893000031,0.46,0.045784138,1687,FromCorner,Head,Cross
388076,11,SavedShot,0.928000031,0.567000008,0.452016443,822,OpenPlay,RightFoot,Pass
382938,55,SavedShot,0.785,0.435999985,0.032802597,8291,OpenPlay,LeftFoot,Pass
377536,66,BlockedShot,0.823000031,0.405999985,0.06404303,773,OpenPlay,RightFoot,Pass
406361,45,MissedShots,0.9,0.547999992,0.061187282,111,SetPiece,RightFoot,Aerial
392915,31,SavedShot,0.85,0.499000015,0.061141048,8026,OpenPlay,LeftFoot,None
416166,80,MissedShots,0.786999969,0.389000015,0.021119125,489,FromCorner,RightFoot,None
399029,80,SavedShot,0.769000015,0.59,0.030363938,7699,OpenPlay,LeftFoot,Pass
416145,23,SavedShot,0.86,0.545999985,0.342195094,822,OpenPlay,LeftFoot,Throughball
391337,74,MissedShots,0.903000031,0.38,0.099664256,2335,OpenPlay,RightFoot,Pass
380707,63,MissedShots,0.845,0.750999985,0.025921235,447,OpenPlay,RightFoot,Pass
402682,91,BlockedShot,0.895,0.365,0.059181206,8716,OpenPlay,RightFoot,None
404037,57,BlockedShot,0.754000015,0.527999992,0.022950366,8718,OpenPlay,RightFoot,Pass
385577,79,MissedShots,0.920999985,0.534000015,0.041775677,6273,FromCorner,Head,Aerial
404033,51,SavedShot,0.85,0.63,0.076553397,8026,OpenPlay,LeftFoot,Pass
402671,44,MissedShots,0.789000015,0.367000008,0.01213667,500,SetPiece,RightFoot,Aerial
392924,50,BlockedShot,0.92,0.502000008,0.101268589,8716,FromCorner,Head,Cross
416168,86,Goal,0.938000031,0.517999992,0.122158676,2163,FromCorner,Head,Cross
388083,30,SavedShot,0.915,0.374000015,0.076459646,822,OpenPlay,LeftFoot,None
412608,61,BlockedShot,0.901999969,0.649000015,0.098575123,8722,OpenPlay,LeftFoot,Pass
417813,37,BlockedShot,0.906999969,0.816999969,0.061868705,1228,DirectFreekick,RightFoot,Standard
402678,65,MissedShots,0.769000015,0.580999985,0.032328576,6026,OpenPlay,RightFoot,Pass
424002,47,SavedShot,0.859000015,0.527999992,0.0614755,4391,OpenPlay,RightFoot,Rebound
392938,90,MissedShots,0.780999985,0.38,0.025718365,8026,OpenPlay,LeftFoot,None
392912,24,SavedShot,0.94,0.696999969,0.057970501,1683,OpenPlay,RightFoot,BallTouch
416150,33,MissedShots,0.840999985,0.342000008,0.05737951,6854,OpenPlay,RightFoot,Pass
406912,21,SavedShot,0.903000031,0.525999985,0.066316754,2163,FromCorner,Head,Cross
392939,93,MissedShots,0.770999985,0.293999996,0.050769836,6063,DirectFreekick,RightFoot,Standard
409767,14,SavedShot,0.83,0.671999969,0.040747359,1014,OpenPlay,RightFoot,Pass
404045,83,ShotOnPost,0.838000031,0.620999985,0.073545896,8720,OpenPlay,LeftFoot,BallRecovery
419852,90,SavedShot,0.84,0.39,0.073941104,8718,OpenPlay,RightFoot,Pass
392909,17,BlockedShot,0.930999985,0.352000008,0.065952212,8026,FromCorner,RightFoot,Rebound
412597,46,BlockedShot,0.885999985,0.342000008,0.066108435,1736,OpenPlay,RightFoot,Pass
380710,68,SavedShot,0.89,0.477999992,0.040412828,2381,OpenPlay,Head,Aerial
391326,52,BlockedShot,0.91,0.485999985,0.10618367,6144,OpenPlay,RightFoot,Cross
412605,54,MissedShots,0.835,0.686999969,0.039465904,8722,OpenPlay,LeftFoot,Pass
392928,62,SavedShot,0.935999985,0.72,0.064170212,822,OpenPlay,LeftFoot,HeadPass
406924,88,MissedShots,0.963000031,0.427999992,0.553300977,8026,OpenPlay,Head,Cross
402662,12,MissedShots,0.933000031,0.663000031,0.011526114,8716,FromCorner,Head,Cross
423993,2,MissedShots,0.941999969,0.48,0.092975579,964,SetPiece,Head,Aerial
395733,4,Goal,0.885,0.5,0.761168838,822,Penalty,LeftFoot,Standard
402663,17,MissedShots,0.883000031,0.464000015,0.053442325,822,OpenPlay,Head,Cross
406915,38,BlockedShot,0.813000031,0.552999992,0.038993768,3428,FromCorner,LeftFoot,Pass
416144,18,BlockedShot,0.89,0.625999985,0.092066027,6854,OpenPlay,RightFoot,Pass
385583,92,MissedShots,0.95,0.554000015,0.500488281,822,OpenPlay,LeftFoot,Rebound
395740,36,BlockedShot,0.885,0.394000015,0.043554835,887,FromCorner,LeftFoot,Cross
391328,54,SavedShot,0.735,0.760999985,0.020712022,3585,FromCorner,RightFoot,Pass
382943,79,BlockedShot,0.871999969,0.597999992,0.079018973,2164,OpenPlay,RightFoot,Pass
380712,73,SavedShot,0.953000031,0.472000008,0.152305603,822,OpenPlay,LeftFoot,Pass
380698,23,MissedShots,0.925,0.676999969,0.060224023,822,OpenPlay,LeftFoot,Pass
391333,67,MissedShots,0.765999985,0.580999985,0.012643122,3585,OpenPlay,RightFoot,Aerial
377535,65,MissedShots,0.916999969,0.475,0.124745958,6273,SetPiece,Head,Cross
419844,70,SavedShot,0.913000031,0.232999992,0.018073061,3600,OpenPlay,RightFoot,TakeOn
424017,75,SavedShot,0.81,0.507000008,0.030548591,1014,FromCorner,RightFoot,Pass
385565,10,SavedShot,0.825999985,0.415999985,0.074522004,6681,OpenPlay,RightFoot,Pass
388088,37,MissedShots,0.705,0.53,0.01114969,8719,OpenPlay,RightFoot,Rebound
395744,50,MissedShots,0.91,0.46,0.077647321,1654,FromCorner,Head,Cross
412609,61,SavedShot,0.915,0.703000031,0.051880382,8722,OpenPlay,LeftFoot,Rebound
392926,56,SavedShot,0.851999969,0.534000015,0.097873673,822,OpenPlay,LeftFoot,Pass
382936,39,SavedShot,0.908000031,0.362999992,0.061988387,2381,FromCorner,LeftFoot,None
382929,8,MissedShots,0.925,0.455,0.06344495,2381,OpenPlay,Head,Aerial
392919,34,Goal,0.961999969,0.494000015,0.557794154,822,OpenPlay,Head,Rebound
406368,52,SavedShot,0.871999969,0.435,0.112034492,1014,OpenPlay,RightFoot,Pass
377532,52,SavedShot,0.805,0.710999985,0.023559075,773,OpenPlay,RightFoot,Pass
424022,89,Goal,0.776999969,0.430999985,0.272375464,1738,OpenPlay,LeftFoot,BallRecovery
409779,60,BlockedShot,0.804000015,0.487999992,0.032560129,8722,FromCorner,RightFoot,None
391330,64,MissedShots,0.861999969,0.866999969,0.040106267,3585,DirectFreekick,RightFoot,Standard
391329,62,MissedShots,0.779000015,0.569000015,0.028962791,3585,OpenPlay,RightFoot,None
391331,66,BlockedShot,0.860999985,0.297000008,0.035831682,8026,OpenPlay,LeftFoot,Pass
406379,86,MissedShots,0.901999969,0.505999985,0.144639775,3428,OpenPlay,LeftFoot,Pass
409784,76,BlockedShot,0.849000015,0.397000008,0.04325828,2163,FromCorner,RightFoot,Pass
412612,85,MissedShots,0.738000031,0.59,0.011782988,5569,SetPiece,RightFoot,None
412590,25,BlockedShot,0.87,0.724000015,0.048595276,8722,OpenPlay,LeftFoot,None
388085,33,BlockedShot,0.881999969,0.549000015,0.084141664,822,OpenPlay,RightFoot,Cross
391321,30,MissedShots,0.790999985,0.330999985,0.026146453,3585,OpenPlay,RightFoot,Pass
406372,65,MissedShots,0.789000015,0.624000015,0.029043667,6923,FromCorner,LeftFoot,Pass
380689,10,BlockedShot,0.808000031,0.500999985,0.053522564,447,OpenPlay,RightFoot,BallRecovery
388105,90,MissedShots,0.873000031,0.375999985,0.064783797,4381,OpenPlay,LeftFoot,None
391324,45,SavedShot,0.758000031,0.308999996,0.0180158,8716,FromCorner,LeftFoot,Pass
391332,66,MissedShots,0.894000015,0.487999992,0.041691091,822,OpenPlay,Head,Aerial
388103,86,ShotOnPost,0.904000015,0.519000015,0.281917632,822,OpenPlay,Head,Cross
392923,48,MissedShots,0.905999985,0.505,0.046900693,87,SetPiece,Head,Aerial
417812,33,SavedShot,0.775999985,0.452000008,0.025653752,8718,OpenPlay,LeftFoot,Pass
380688,2,ShotOnPost,0.735999985,0.845,0.025971038,447,DirectFreekick,RightFoot,Standard
382932,31,MissedShots,0.899000015,0.524000015,0.038241513,2381,OpenPlay,Head,Aerial
391316,18,SavedShot,0.949000015,0.325,0.234075591,8026,OpenPlay,LeftFoot,TakeOn
419830,12,Goal,0.98,0.439000015,0.611694694,8718,OpenPlay,RightFoot,None
417807,11,MissedShots,0.925,0.487999992,0.099117883,1687,SetPiece,RightFoot,Cross
406370,60,SavedShot,0.924000015,0.517000008,0.555086315,2163,OpenPlay,LeftFoot,Pass
404022,2,Goal,0.856999969,0.405999985,0.089823209,8720,OpenPlay,RightFoot,Pass
392945,24,BlockedShot,0.77,0.303999996,0.01495228,6162,FromCorner,LeftFoot,None
389792,73,SavedShot,0.9,0.64,0.404303312,5556,OpenPlay,LeftFoot,Pass
378308,88,MissedShots,0.791999969,0.342000008,0.025088713,857,OpenPlay,RightFoot,Pass
419732,36,BlockedShot,0.81,0.6,0.102278732,468,OpenPlay,RightFoot,Pass
424044,95,ShotOnPost,0.918000031,0.502000008,0.532180905,2251,OpenPlay,LeftFoot,None
392444,26,Goal,0.849000015,0.46,0.076159358,6818,OpenPlay,LeftFoot,BallTouch
392433,5,SavedShot,0.86,0.549000015,0.09946084,6842,OpenPlay,LeftFoot,Pass
392962,87,BlockedShot,0.711999969,0.442999992,0.013752249,770,OpenPlay,LeftFoot,Pass
399164,40,SavedShot,0.883000031,0.665999985,0.048829574,835,OpenPlay,LeftFoot,Pass
419739,67,BlockedShot,0.785999985,0.457999992,0.042030998,620,OpenPlay,LeftFoot,Pass
395609,59,SavedShot,0.878000031,0.41,0.302612603,556,OpenPlay,RightFoot,Pass
395607,52,BlockedShot,0.778000031,0.609000015,0.077579066,6818,DirectFreekick,RightFoot,Standard
412765,57,Goal,0.895,0.597000008,0.122790404,3389,OpenPlay,RightFoot,TakeOn
395616,92,MissedShots,0.945999985,0.487000008,0.58956331,770,SetPiece,RightFoot,None
419736,53,BlockedShot,0.755,0.629000015,0.056808177,6818,DirectFreekick,RightFoot,Standard
380936,45,MissedShots,0.86,0.562999992,0.055560261,6681,OpenPlay,RightFoot,None
399829,25,SavedShot,0.716999969,0.51,0.019948032,753,OpenPlay,RightFoot,Pass
392439,18,BlockedShot,0.855,0.317999992,0.041186433,6818,OpenPlay,RightFoot,Pass
404134,29,MissedShots,0.92,0.405999985,0.043254197,5545,FromCorner,Head,Cross
402018,69,Goal,0.86,0.656999969,0.229808807,822,OpenPlay,LeftFoot,Pass
407085,38,Goal,0.906999969,0.497000008,0.111628748,1676,SetPiece,Head,Cross
